""	"yr"	"individ_dbid"	"cohort"	"prev_fall"	"spring"	"fall"	"success"	"age"	"summergain"	"winterloss"	"max_snow"	"winter_dens"	"summer_dens"	"spr"	"max"	"prev_fall_std_2_sd"	"spring_std_2_sd"	"fall_std_2_sd"	"prev_fall_cent"	"spring_cent"	"fall_cent"	"success_cent"	"max_snow_std_2_sd"	"max_snow_m"	"max_snow_m_cent"	"spr_ten"	"max_hundred"	"spr_std_2_sd"	"max_std_2_sd"	"max_hundred_cent"	"spr_ten_cent"	"winter_dens_std_2_sd"	"winter_dens_cent"	"summer_dens_std_2_sd"	"summer_dens_cent"
"12"	2003	5116	2000	59.8	65.4	60.8	1	3	-4.60000000000001	5.60000000000001	1522.037	1.076086957	4.192307692	172.42	0.3532	-0.747240542641895	-0.100954406505967	-0.96864093759879	-11.564742014742	-1.68611793611792	-12.9443488943489	0.298525798525799	-0.122551104123959	1.522037	-0.161588174447174	17.242	35.32	0.299841841037376	0.41141938561158	1.93186732186732	0.397373464373462	-1.28112746587394	-1.79116814398403	-0.81395018607017	-1.10266385300246
"13"	2003	5118	1999	74	78.4	77.4	1	4	-1	4.40000000000001	1522.037	1.076086957	4.192307692	172.42	0.3532	0.170273716819223	0.677405906533123	0.273556695930674	2.63525798525798	11.3138820638821	3.65565110565112	0.298525798525799	-0.122551104123959	1.522037	-0.161588174447174	17.242	35.32	0.299841841037376	0.41141938561158	1.93186732186732	0.397373464373462	-1.28112746587394	-1.79116814398403	-0.81395018607017	-1.10266385300246
"14"	2003	5119	2001	69.8	69.6	64	1	2	-5.59999999999999	-0.200000000000003	1522.037	1.076086957	4.192307692	172.42	0.3532	-0.101103740204488	0.150515848475892	-0.729181152822026	-1.56474201474202	2.51388206388206	-9.74434889434889	0.298525798525799	-0.122551104123959	1.522037	-0.161588174447174	17.242	35.32	0.299841841037376	0.41141938561158	1.93186732186732	0.397373464373462	-1.28112746587394	-1.79116814398403	-0.81395018607017	-1.10266385300246
"15"	2003	5136	2000	63.6	68.8	68.2	1	3	-0.599999999999994	5.2	1522.037	1.076086957	4.192307692	172.42	0.3532	-0.50170855771568	0.102616752288871	-0.414890185302523	-7.76474201474202	1.71388206388207	-5.54434889434889	0.298525798525799	-0.122551104123959	1.522037	-0.161588174447174	17.242	35.32	0.299841841037376	0.41141938561158	1.93186732186732	0.397373464373462	-1.28112746587394	-1.79116814398403	-0.81395018607017	-1.10266385300246
"16"	2003	5145	1999	70.6	70.6	70.6	1	4	0	0	1522.037	1.076086957	4.192307692	172.42	0.3532	-0.0494127960094953	0.210389718709668	-0.235295346719951	-0.764742014742026	3.51388206388206	-3.14434889434889	0.298525798525799	-0.122551104123959	1.522037	-0.161588174447174	17.242	35.32	0.299841841037376	0.41141938561158	1.93186732186732	0.397373464373462	-1.28112746587394	-1.79116814398403	-0.81395018607017	-1.10266385300246
"17"	2003	5149	1999	67.4	70.2	70.8	1	4	0.599999999999994	2.8	1522.037	1.076086957	4.192307692	172.42	0.3532	-0.256176572789465	0.186440170616158	-0.220329110171403	-3.96474201474201	3.11388206388207	-2.94434889434889	0.298525798525799	-0.122551104123959	1.522037	-0.161588174447174	17.242	35.32	0.299841841037376	0.41141938561158	1.93186732186732	0.397373464373462	-1.28112746587394	-1.79116814398403	-0.81395018607017	-1.10266385300246
"18"	2003	5167	1999	75	79.4	74	1	4	-5.40000000000001	4.40000000000001	1522.037	1.076086957	4.192307692	172.42	0.3532	0.234887397062964	0.737279776766899	0.0191306746053615	3.63525798525798	12.3138820638821	0.255651105651111	0.298525798525799	-0.122551104123959	1.522037	-0.161588174447174	17.242	35.32	0.299841841037376	0.41141938561158	1.93186732186732	0.397373464373462	-1.28112746587394	-1.79116814398403	-0.81395018607017	-1.10266385300246
"19"	2003	5170	2000	64.2	64.4	66.4	1	3	2	0.200000000000003	1522.037	1.076086957	4.192307692	172.42	0.3532	-0.462940349569435	-0.160828276739743	-0.549586314239452	-7.16474201474202	-2.68611793611792	-7.34434889434888	0.298525798525799	-0.122551104123959	1.522037	-0.161588174447174	17.242	35.32	0.299841841037376	0.41141938561158	1.93186732186732	0.397373464373462	-1.28112746587394	-1.79116814398403	-0.81395018607017	-1.10266385300246
"20"	2003	5171	1999	63.8	65.6	66.2	0	4	0.600000000000009	1.8	1522.037	1.076086957	4.192307692	172.42	0.3532	-0.488785821666932	-0.0889796324592125	-0.564552550788	-7.56474201474202	-1.48611793611794	-7.54434889434889	-0.701474201474201	-0.122551104123959	1.522037	-0.161588174447174	17.242	35.32	0.299841841037376	0.41141938561158	1.93186732186732	0.397373464373462	-1.28112746587394	-1.79116814398403	-0.81395018607017	-1.10266385300246
"21"	2003	5294	1999	70.2	71	72	1	4	1	0.799999999999997	1522.037	1.076086957	4.192307692	172.42	0.3532	-0.0752582681069911	0.234339266803179	-0.130531690880116	-1.16474201474202	3.91388206388207	-1.74434889434889	0.298525798525799	-0.122551104123959	1.522037	-0.161588174447174	17.242	35.32	0.299841841037376	0.41141938561158	1.93186732186732	0.397373464373462	-1.28112746587394	-1.79116814398403	-0.81395018607017	-1.10266385300246
"22"	2004	5017	2000	69.2	74	75.2	1	4	1.2	4.8	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.139871948350732	0.413960877504507	0.108928093896648	-2.16474201474202	6.91388206388207	1.45565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"23"	2004	5024	2001	64.8	68.4	72.4	1	3	4	3.60000000000001	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.424172141423191	0.0786672041953614	-0.10059921778302	-6.56474201474202	1.31388206388208	-1.34434889434888	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"24"	2004	5030	1999	79	78.8	69.5	1	5	-9.3	-0.200000000000003	1500.604	1.253623188	4.94017094	169.64	0.3464	0.493342118037927	0.701355454626633	-0.317609647736963	7.63525798525798	11.7138820638821	-4.24434889434889	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"25"	2004	5037	1999	76.2	81.2	75.6	1	5	-5.60000000000001	5	1500.604	1.253623188	4.94017094	169.64	0.3464	0.312423813355453	0.845052743187696	0.138860566993743	4.83525798525798	14.1138820638821	1.85565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"26"	2004	5040	1999	78.6	79	78.8	1	5	-0.200000000000003	0.400000000000006	1500.604	1.253623188	4.94017094	169.64	0.3464	0.46749664594043	0.713330228673388	0.378320351770507	7.23525798525797	11.9138820638821	5.05565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"27"	2004	5046	2000	73.2	77.6	73	1	4	-4.59999999999999	4.39999999999999	1500.604	1.253623188	4.94017094	169.64	0.3464	0.118582772624231	0.629506810346101	-0.0557005081373772	1.83525798525798	10.5138820638821	-0.744348894348889	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"28"	2004	5050	1999	71.8	71.8	68	1	5	-3.8	0	1500.604	1.253623188	4.94017094	169.64	0.3464	0.0281236202829937	0.2822383629902	-0.429856421851071	0.435257985257977	4.71388206388207	-5.74434889434889	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"29"	2004	5075	2001	72	69.4	75.2	1	3	5.8	-2.59999999999999	1500.604	1.253623188	4.94017094	169.64	0.3464	0.041046356331742	0.138541074429138	0.108928093896648	0.635257985257979	2.31388206388208	1.45565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"30"	2004	5078	2002	50.8	52.2	59.6	1	2	7.4	1.40000000000001	1500.604	1.253623188	4.94017094	169.64	0.3464	-1.32876366483556	-0.891289493591812	-1.05843835689008	-20.564742014742	-14.8861179361179	-14.1443488943489	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"31"	2004	5080	2000	58	66	63.6	1	4	-2.4	8	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.863545167080628	-0.0650300843657017	-0.759113625919121	-13.364742014742	-1.08611793611793	-10.1443488943489	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"32"	2004	5083	2000	69.6	77.2	79.2	1	4	2	7.60000000000001	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.114026476253236	0.605557262252591	0.408252824867603	-1.76474201474203	10.1138820638821	5.45565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"33"	2004	5086	2000	74.6	86.4	82	1	4	-4.40000000000001	11.8	1500.604	1.253623188	4.94017094	169.64	0.3464	0.209041924965468	1.15639686840333	0.617780136547271	3.23525798525797	19.3138820638821	8.25565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"34"	2004	5087	2000	58.4	62	63.6	1	4	1.6	3.6	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.837699694983132	-0.304525565300806	-0.759113625919121	-12.964742014742	-5.08611793611793	-10.1443488943489	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"35"	2004	5091	2002	59.8	64	65	1	2	1	4.2	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.747240542641895	-0.184777824833254	-0.654349970079287	-11.564742014742	-3.08611793611793	-8.74434889434889	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"36"	2004	5093	2002	59	61	69	1	2	8	2	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.798931486836887	-0.364399435534582	-0.355025239108332	-12.364742014742	-6.08611793611793	-4.74434889434889	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"37"	2004	5097	1999	72.6	78.4	72.8	1	5	-5.60000000000001	5.80000000000001	1500.604	1.253623188	4.94017094	169.64	0.3464	0.0798145644779861	0.677405906533123	-0.0706667446859252	1.23525798525797	11.3138820638821	-0.944348894348892	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"38"	2004	5100	2002	70.8	73.2	76	1	2	2.8	2.40000000000001	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.036490059960747	0.366061781317487	0.168793040090839	-0.564742014742023	6.11388206388207	2.25565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"39"	2004	5103	1999	68.8	75.4	74.8	1	5	-0.600000000000009	6.60000000000001	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.165717420448228	0.497784295831794	0.0789956207995523	-2.56474201474202	8.31388206388208	1.05565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"40"	2004	5106	2001	69.8	80.2	83.2	1	3	3	10.4	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.101103740204488	0.78517887295392	0.707577555838558	-1.56474201474202	13.1138820638821	9.45565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"41"	2004	5108	1999	73.2	76.2	75.6	1	5	-0.600000000000009	3	1500.604	1.253623188	4.94017094	169.64	0.3464	0.118582772624231	0.545683392018815	0.138860566993743	1.83525798525798	9.11388206388207	1.85565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"42"	2004	5111	2002	67.8	69.6	73.8	1	2	4.2	1.8	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.230331100691969	0.150515848475892	0.00416443805681355	-3.56474201474202	2.51388206388206	0.0556511056511084	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"43"	2004	5113	2000	70.6	79	77.2	1	4	-1.8	8.40000000000001	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.0494127960094953	0.713330228673388	0.258590459382126	-0.764742014742026	11.9138820638821	3.45565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"44"	2004	5116	2000	60.8	71.2	67.6	1	4	-3.60000000000001	10.4	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.682626862398154	0.246314040849934	-0.459788894948167	-10.564742014742	4.11388206388207	-6.14434889434889	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"45"	2004	5118	1999	77.4	85	82.8	1	5	-2.2	7.59999999999999	1500.604	1.253623188	4.94017094	169.64	0.3464	0.389960229647942	1.07257345007604	0.677645082741462	6.03525798525799	17.9138820638821	9.05565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"46"	2004	5119	2001	64	73.8	70.8	1	3	-3	9.8	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.475863085618184	0.401986103457752	-0.220329110171403	-7.36474201474202	6.71388206388207	-2.94434889434889	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"47"	2004	5132	2002	55.4	59.6	61.4	1	2	1.8	4.2	1500.604	1.253623188	4.94017094	169.64	0.3464	-1.03154073571435	-0.448222853861869	-0.923742227953146	-15.964742014742	-7.48611793611793	-12.3443488943489	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"48"	2004	5135	2002	55.2	57.4	62.4	1	2	5	2.2	1500.604	1.253623188	4.94017094	169.64	0.3464	-1.0444634717631	-0.579945368376176	-0.848911045210408	-16.164742014742	-9.68611793611793	-11.3443488943489	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"49"	2004	5136	2000	68.2	75.4	73	1	4	-2.40000000000001	7.2	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.204485628594472	0.497784295831794	-0.0557005081373772	-3.16474201474202	8.31388206388208	-0.744348894348889	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"50"	2004	5138	2000	70.4	76.6	78.8	1	4	2.2	6.19999999999999	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.0623355320582427	0.569632940112325	0.378320351770507	-0.964742014742015	9.51388206388206	5.05565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"51"	2004	5140	2000	75.8	88.4	86	1	4	-2.40000000000001	12.6	1500.604	1.253623188	4.94017094	169.64	0.3464	0.286578341257957	1.27614460887088	0.917104867518226	4.43525798525798	21.3138820638821	12.2556511056511	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"52"	2004	5142	1999	68.6	70	70.6	1	5	0.599999999999994	1.40000000000001	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.178640156496977	0.174465396569403	-0.235295346719951	-2.76474201474203	2.91388206388207	-3.14434889434889	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"53"	2004	5149	1999	70.8	75.2	67	1	5	-8.2	4.40000000000001	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.036490059960747	0.485809521785039	-0.504687604593809	-0.564742014742023	8.11388206388207	-6.74434889434889	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"54"	2004	5163	2000	69.2	75.6	73.6	1	4	-2	6.39999999999999	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.139871948350732	0.509759069878549	-0.0108017984917344	-2.16474201474202	8.51388206388206	-0.144348894348894	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"55"	2004	5166	2000	69	69.8	78.8	1	4	9	0.799999999999997	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.15279468439948	0.162490622522647	0.378320351770507	-2.36474201474202	2.71388206388207	5.05565110565111	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"56"	2004	5167	1999	74	77.2	79.4	1	5	2.2	3.2	1500.604	1.253623188	4.94017094	169.64	0.3464	0.170273716819223	0.605557262252591	0.423219061416151	2.63525798525798	10.1138820638821	5.65565110565112	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"57"	2004	5171	1999	66.2	71.4	67.6	1	5	-3.80000000000001	5.2	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.333712989081954	0.25828881489669	-0.459788894948167	-5.16474201474202	4.31388206388208	-6.14434889434889	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"58"	2004	5172	2000	62.4	69	73.2	1	4	4.2	6.6	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.579244974008169	0.114591526335627	-0.0407342715888293	-8.96474201474202	1.91388206388207	-0.544348894348886	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
"59"	2004	5173	2002	57.6	60	71.6	1	2	11.6	2.4	1500.604	1.253623188	4.94017094	169.64	0.3464	-0.889390639178124	-0.424273305768358	-0.160464163977212	-13.764742014742	-7.08611793611793	-2.14434889434889	0.298525798525799	-0.1388062405142	1.500604	-0.183021174447174	16.964	34.64	0.0900743570917197	0.266603445588609	1.25186732186732	0.119373464373464	-1.15414522666555	-1.61363191298403	-0.261902136061873	-0.354800605002457
